N,P,X,Cmap,ExecEnv
90,0.0,5,1486072,74144
91,0.0,1,1502584,62208
91,0.0,2,1502584,64896
91,0.0,3,1502584,57840
91,0.0,4,1502584,64456
91,0.0,5,1502584,75840
92,0.0,1,1519096,75432
92,0.0,2,1519096,62736
92,0.0,3,1519096,71496
92,0.0,4,1519096,59368
92,0.0,5,1519096,64344
93,0.0,1,1535608,76560
93,0.0,2,1535608,83712
93,0.0,3,1535608,63848
93,0.0,4,1535608,65712
93,0.0,5,1535608,68160
94,0.0,1,1552120,72336
94,0.0,2,1552120,63808
94,0.0,3,1552120,65312
94,0.0,4,1552120,79568
94,0.0,5,1552120,72384
95,0.0,1,1568632,68152
95,0.0,2,1568632,76664
95,0.0,3,1568632,76952
95,0.0,4,1568632,69392
95,0.0,5,1568632,68672
96,0.0,1,1585144,74680
96,0.0,2,1585144,73568
96,0.0,3,1585144,64968
96,0.0,4,1585144,66832
96,0.0,5,1585144,72344
97,0.0,1,1601656,73280
97,0.0,2,1601656,78712
97,0.0,3,1601656,72992
97,0.0,4,1601656,80848
97,0.0,5,1601656,74424
98,0.0,1,1618168,74088
98,0.0,2,1618168,73352
98,0.0,3,1618168,69160
98,0.0,4,1618168,73512
98,0.0,5,1618168,82920
99,0.0,1,1634680,73480
99,0.0,2,1634680,69288
99,0.0,3,1634680,73824
99,0.0,4,1634680,78248
99,0.0,5,1634680,77840
100,0.0,1,1651192,74728
100,0.0,2,1651192,75624
100,0.0,3,1651192,70584
100,0.0,4,1651192,73256
100,0.0,5,1651192,84000
1,0.1,1,16504,88
1,0.1,2,16504,88
1,0.1,3,16504,88
1,0.1,4,16504,88
1,0.1,5,16504,88
2,0.1,1,33016,1160
2,0.1,2,33016,2592
2,0.1,3,33016,2616
2,0.1,4,33016,912
2,0.1,5,33016,640
3,0.1,1,49528,2808
3,0.1,2,49528,2424
3,0.1,3,49528,1760
3,0.1,4,49528,920
3,0.1,5,49528,2880
4,0.1,1,66040,3616
4,0.1,2,66040,2888
4,0.1,3,66040,3688
4,0.1,4,66040,4160
4,0.1,5,66040,4096
5,0.1,1,82552,2712
5,0.1,2,82552,5456
5,0.1,3,82552,3808
5,0.1,4,82552,2296
5,0.1,5,82552,2960
6,0.1,1,99064,8600
6,0.1,2,99064,5104
6,0.1,3,99064,5144
6,0.1,4,99064,3808
6,0.1,5,99064,3008
7,0.1,1,115576,3840
7,0.1,2,115576,3760
7,0.1,3,115576,4504
7,0.1,4,115576,6472
7,0.1,5,115576,4624
8,0.1,1,132088,4288
8,0.1,2,132088,7208
8,0.1,3,132088,9304
8,0.1,4,132088,6936
8,0.1,5,132088,5736
9,0.1,1,148600,8920
9,0.1,2,148600,5056
9,0.1,3,148600,9000
9,0.1,4,148600,11504
9,0.1,5,148600,5288
10,0.1,1,165112,8744
10,0.1,2,165112,8936
10,0.1,3,165112,7176
10,0.1,4,165112,5488
10,0.1,5,165112,7208
11,0.1,1,181624,8184
11,0.1,2,181624,7400
11,0.1,3,181624,7088
11,0.1,4,181624,9496
11,0.1,5,181624,7320
12,0.1,1,198136,7264
12,0.1,2,198136,8928
12,0.1,3,198136,9720
12,0.1,4,198136,11944
12,0.1,5,198136,14776
13,0.1,1,214648,9072
13,0.1,2,214648,9960
13,0.1,3,214648,11104
13,0.1,4,214648,8072
13,0.1,5,214648,10608
14,0.1,1,231160,9400
14,0.1,2,231160,6160
14,0.1,3,231160,9120
14,0.1,4,231160,14056
14,0.1,5,231160,18008
15,0.1,1,247672,12560
15,0.1,2,247672,7384
15,0.1,3,247672,8800
15,0.1,4,247672,8248
15,0.1,5,247672,10224
16,0.1,1,264184,12600
16,0.1,2,264184,15168
16,0.1,3,264184,16544
16,0.1,4,264184,11320
16,0.1,5,264184,11016
