N,P,X,History
18,1.0,1,26808
18,1.0,2,27496
18,1.0,3,38768
18,1.0,4,36768
18,1.0,5,26456
19,1.0,1,35768
19,1.0,2,18840
19,1.0,3,37200
19,1.0,4,28808
19,1.0,5,48584
20,1.0,1,19664
20,1.0,2,36760
20,1.0,3,37856
20,1.0,4,27080
20,1.0,5,21424
21,1.0,1,36080
21,1.0,2,34040
21,1.0,3,56352
21,1.0,4,17984
21,1.0,5,38376
22,1.0,1,38744
22,1.0,2,61328
22,1.0,3,23016
22,1.0,4,50616
22,1.0,5,24328
23,1.0,1,27880
23,1.0,2,26360
23,1.0,3,32800
23,1.0,4,44056
23,1.0,5,54480
24,1.0,1,34152
24,1.0,2,29816
24,1.0,3,38472
24,1.0,4,42736
24,1.0,5,43160
25,1.0,1,35752
25,1.0,2,28000
25,1.0,3,39296
25,1.0,4,55096
25,1.0,5,36496
26,1.0,1,23672
26,1.0,2,29696
26,1.0,3,25648
26,1.0,4,37904
26,1.0,5,30544
27,1.0,1,46056
27,1.0,2,21864
27,1.0,3,77528
27,1.0,4,28832
27,1.0,5,79720
28,1.0,1,38136
28,1.0,2,42576
28,1.0,3,41960
28,1.0,4,64776
28,1.0,5,33320
29,1.0,1,62632
29,1.0,2,59104
29,1.0,3,32112
29,1.0,4,51944
29,1.0,5,74872
30,1.0,1,42824
30,1.0,2,68144
30,1.0,3,54504
30,1.0,4,44736
30,1.0,5,64472
31,1.0,1,71584
31,1.0,2,51072
31,1.0,3,43760
31,1.0,4,69992
31,1.0,5,75952
32,1.0,1,85288
32,1.0,2,32720
32,1.0,3,60616
32,1.0,4,71584
32,1.0,5,68504
33,1.0,1,39624
33,1.0,2,31704
33,1.0,3,66600
33,1.0,4,83016
33,1.0,5,80408
34,1.0,1,68744
34,1.0,2,57192
34,1.0,3,65640
34,1.0,4,39520
34,1.0,5,62568
35,1.0,1,54496
35,1.0,2,81864
35,1.0,3,75240
35,1.0,4,56280
35,1.0,5,75256
36,1.0,1,66088
36,1.0,2,117664
36,1.0,3,85472
36,1.0,4,74400
36,1.0,5,79424
37,1.0,1,94696
37,1.0,2,55928
37,1.0,3,83792
37,1.0,4,72712
37,1.0,5,52720
38,1.0,1,81136
38,1.0,2,67576
38,1.0,3,75136
38,1.0,4,68920
38,1.0,5,83512
39,1.0,1,82160
39,1.0,2,113896
39,1.0,3,68448
39,1.0,4,49696
39,1.0,5,74928
40,1.0,1,71888
40,1.0,2,81696
40,1.0,3,63192
40,1.0,4,81664
40,1.0,5,71096
41,1.0,1,41616
41,1.0,2,91032
41,1.0,3,83288
41,1.0,4,65648
41,1.0,5,49352
42,1.0,1,76848
42,1.0,2,84968
42,1.0,3,94456
42,1.0,4,102800
42,1.0,5,72136
43,1.0,1,85944
43,1.0,2,66136
43,1.0,3,94520
43,1.0,4,87112
43,1.0,5,78344
44,1.0,1,119968
44,1.0,2,93160
44,1.0,3,97688
44,1.0,4,111328
44,1.0,5,63632
45,1.0,1,99336
45,1.0,2,65936
45,1.0,3,53480
45,1.0,4,87576
45,1.0,5,70472
46,1.0,1,67680
46,1.0,2,84968
46,1.0,3,64024
46,1.0,4,75392
46,1.0,5,66736
47,1.0,1,101000
47,1.0,2,95496
47,1.0,3,83920
47,1.0,4,75576
47,1.0,5,113792
48,1.0,1,82088
48,1.0,2,73304
48,1.0,3,97456
48,1.0,4,73520
48,1.0,5,98288
49,1.0,1,116144
49,1.0,2,89648
49,1.0,3,124184
49,1.0,4,108432
49,1.0,5,142288
50,1.0,1,143288
50,1.0,2,146968
50,1.0,3,120624
50,1.0,4,93104
50,1.0,5,101272
51,1.0,1,104528
51,1.0,2,94576
51,1.0,3,98640
51,1.0,4,87784
51,1.0,5,87968
52,1.0,1,100824
52,1.0,2,113840
52,1.0,3,103112
52,1.0,4,90992
52,1.0,5,113848
53,1.0,1,104472
53,1.0,2,67880
53,1.0,3,84024
53,1.0,4,120656
53,1.0,5,88952
54,1.0,1,99352
54,1.0,2,117096
54,1.0,3,107688
54,1.0,4,94280
54,1.0,5,103256
55,1.0,1,117968
55,1.0,2,120112
55,1.0,3,120992
55,1.0,4,114152
55,1.0,5,120624
56,1.0,1,149216
56,1.0,2,179656
56,1.0,3,101576
56,1.0,4,96728
56,1.0,5,114344
57,1.0,1,167448
57,1.0,2,112792
57,1.0,3,96208
57,1.0,4,162024
57,1.0,5,141600
58,1.0,1,162464
58,1.0,2,128504
58,1.0,3,128112
58,1.0,4,72168
58,1.0,5,144960
59,1.0,1,102600
59,1.0,2,139016
59,1.0,3,103600
59,1.0,4,145024
59,1.0,5,113224
60,1.0,1,167352
60,1.0,2,158664
60,1.0,3,114504
60,1.0,4,129560
60,1.0,5,127416
61,1.0,1,132784
61,1.0,2,154320
61,1.0,3,137552
61,1.0,4,122888
61,1.0,5,141080
62,1.0,1,106136
62,1.0,2,167256
62,1.0,3,93248
62,1.0,4,127024
62,1.0,5,128992
63,1.0,1,165296
63,1.0,2,132880
63,1.0,3,146544
63,1.0,4,157432
63,1.0,5,176384
64,1.0,1,161360
64,1.0,2,193112
64,1.0,3,102344
64,1.0,4,145480
64,1.0,5,117960
65,1.0,1,151392
65,1.0,2,147496
65,1.0,3,108656
65,1.0,4,138456
65,1.0,5,162408
66,1.0,1,185592
66,1.0,2,167936
66,1.0,3,138800
66,1.0,4,155080
66,1.0,5,163368
67,1.0,1,205384
67,1.0,2,190040
67,1.0,3,170464
67,1.0,4,175584
67,1.0,5,182464
68,1.0,1,198392
68,1.0,2,149840
68,1.0,3,130920
68,1.0,4,148928
68,1.0,5,141808
69,1.0,1,184416
69,1.0,2,121600
69,1.0,3,163256
69,1.0,4,147688
69,1.0,5,135832
70,1.0,1,154192
70,1.0,2,199552
70,1.0,3,170464
70,1.0,4,170344
70,1.0,5,170152
71,1.0,1,144328
71,1.0,2,128896
71,1.0,3,218688
71,1.0,4,173880
71,1.0,5,165128
72,1.0,1,215968
72,1.0,2,109608
72,1.0,3,200816
72,1.0,4,228272
72,1.0,5,181920
73,1.0,1,145168
73,1.0,2,165784
73,1.0,3,160568
73,1.0,4,216520
73,1.0,5,167256
74,1.0,1,223424
74,1.0,2,204072
74,1.0,3,165352
74,1.0,4,161176
74,1.0,5,158992
75,1.0,1,189096
75,1.0,2,168336
75,1.0,3,172304
75,1.0,4,145232
75,1.0,5,206624
76,1.0,1,239472
76,1.0,2,181736
76,1.0,3,139672
76,1.0,4,168704
76,1.0,5,181096
77,1.0,1,159456
77,1.0,2,208192
77,1.0,3,258552
77,1.0,4,165336
77,1.0,5,176832
78,1.0,1,207648
78,1.0,2,233464
78,1.0,3,210896
78,1.0,4,185664
78,1.0,5,174384
79,1.0,1,170216
79,1.0,2,189552
79,1.0,3,216416
79,1.0,4,190000
79,1.0,5,174864
80,1.0,1,239696
80,1.0,2,143360
80,1.0,3,210768
80,1.0,4,326496
80,1.0,5,176552
81,1.0,1,148768
81,1.0,2,263144
81,1.0,3,222264
81,1.0,4,199976
81,1.0,5,195768
82,1.0,1,262032
82,1.0,2,202240
82,1.0,3,203528
82,1.0,4,270104
82,1.0,5,157752
83,1.0,1,195304
83,1.0,2,207080
83,1.0,3,182384
83,1.0,4,238240
83,1.0,5,252816
84,1.0,1,213080
84,1.0,2,174560
84,1.0,3,249968
84,1.0,4,262328
84,1.0,5,250952
85,1.0,1,241624
85,1.0,2,235896
85,1.0,3,288440
85,1.0,4,280504
85,1.0,5,306840
86,1.0,1,201832
86,1.0,2,305688
86,1.0,3,233128
86,1.0,4,241936
86,1.0,5,226472
87,1.0,1,227552
87,1.0,2,229464
87,1.0,3,242896
87,1.0,4,213944
87,1.0,5,266984
88,1.0,1,247376
88,1.0,2,327320
88,1.0,3,277960
88,1.0,4,271496
88,1.0,5,257328
89,1.0,1,241616
89,1.0,2,260384
89,1.0,3,205784
89,1.0,4,268480
89,1.0,5,252648
90,1.0,1,314304
90,1.0,2,238320
90,1.0,3,201528
90,1.0,4,206288
90,1.0,5,233256
91,1.0,1,173592
91,1.0,2,315336
91,1.0,3,284112
91,1.0,4,358512
91,1.0,5,243528
92,1.0,1,244072
92,1.0,2,187800
92,1.0,3,213112
92,1.0,4,250072
92,1.0,5,221520
93,1.0,1,246256
93,1.0,2,270456
93,1.0,3,190992
93,1.0,4,278456
93,1.0,5,302888
94,1.0,1,198984
94,1.0,2,277880
94,1.0,3,286872
94,1.0,4,276512
94,1.0,5,233224
95,1.0,1,277408
95,1.0,2,308344
95,1.0,3,227320
95,1.0,4,253304
95,1.0,5,285320
96,1.0,1,276648
96,1.0,2,344584
96,1.0,3,235776
96,1.0,4,269720
96,1.0,5,183352
97,1.0,1,260016
97,1.0,2,235328
97,1.0,3,272576
97,1.0,4,269752
97,1.0,5,281280
98,1.0,1,321592
98,1.0,2,264912
98,1.0,3,243520
98,1.0,4,244904
98,1.0,5,271008
99,1.0,1,188136
99,1.0,2,331032
99,1.0,3,285712
99,1.0,4,350256
99,1.0,5,350744
100,1.0,1,234600
100,1.0,2,417664
100,1.0,3,245952
100,1.0,4,363472
100,1.0,5,260992
