N,P,X,Filesize,Cachesize
99,0.7,5,36864,84272
100,0.7,1,40960,211920
100,0.7,2,40960,131696
100,0.7,3,40960,80928
100,0.7,4,36864,79680
100,0.7,5,40960,126240
1,0.8,1,12288,16
1,0.8,2,12288,16
1,0.8,3,12288,16
1,0.8,4,12288,16
1,0.8,5,12288,16
2,0.8,1,12288,4752
2,0.8,2,12288,4496
2,0.8,3,12288,4504
2,0.8,4,12288,4600
2,0.8,5,12288,7504
3,0.8,1,12288,5504
3,0.8,2,12288,5944
3,0.8,3,12288,11424
3,0.8,4,12288,5520
3,0.8,5,12288,5176
4,0.8,1,12288,6216
4,0.8,2,12288,5424
4,0.8,3,12288,5776
4,0.8,4,12288,5696
4,0.8,5,12288,5416
5,0.8,1,12288,5920
5,0.8,2,12288,12824
5,0.8,3,12288,8568
5,0.8,4,12288,5744
5,0.8,5,12288,8912
6,0.8,1,12288,11712
6,0.8,2,12288,6712
6,0.8,3,12288,14752
6,0.8,4,12288,16216
6,0.8,5,12288,9736
7,0.8,1,12288,10720
7,0.8,2,12288,6880
7,0.8,3,12288,17936
7,0.8,4,12288,13872
7,0.8,5,12288,13896
8,0.8,1,12288,13560
8,0.8,2,12288,10520
8,0.8,3,12288,12328
8,0.8,4,12288,14128
8,0.8,5,12288,8264
9,0.8,1,12288,8704
9,0.8,2,12288,21848
9,0.8,3,12288,9088
9,0.8,4,12288,16336
9,0.8,5,12288,10096
10,0.8,1,12288,11784
10,0.8,2,12288,23184
10,0.8,3,12288,9008
10,0.8,4,12288,11768
10,0.8,5,12288,14080
11,0.8,1,12288,9432
11,0.8,2,12288,27560
11,0.8,3,12288,11296
11,0.8,4,12288,11088
11,0.8,5,12288,17120
12,0.8,1,12288,13352
12,0.8,2,12288,16104
12,0.8,3,12288,12592
12,0.8,4,12288,12512
12,0.8,5,12288,19976
13,0.8,1,12288,22272
13,0.8,2,12288,26984
13,0.8,3,12288,12728
13,0.8,4,12288,19008
13,0.8,5,12288,14248
14,0.8,1,12288,24808
14,0.8,2,12288,16952
14,0.8,3,12288,17096
14,0.8,4,12288,30248
14,0.8,5,12288,19560
15,0.8,1,12288,27672
15,0.8,2,12288,31712
15,0.8,3,12288,17624
15,0.8,4,12288,29560
15,0.8,5,20480,38136
16,0.8,1,20480,64664
16,0.8,2,12288,17648
16,0.8,3,12288,20136
16,0.8,4,12288,33592
16,0.8,5,12288,23536
17,0.8,1,12288,16848
17,0.8,2,12288,30784
17,0.8,3,12288,19784
17,0.8,4,20480,37408
17,0.8,5,20480,28816
18,0.8,1,12288,16600
18,0.8,2,12288,29376
18,0.8,3,12288,19984
18,0.8,4,12288,36760
18,0.8,5,20480,33192
19,0.8,1,12288,37256
19,0.8,2,20480,32464
19,0.8,3,20480,46584
19,0.8,4,12288,22688
19,0.8,5,12288,20960
20,0.8,1,20480,82832
20,0.8,2,20480,56288
20,0.8,3,20480,33792
20,0.8,4,20480,30032
20,0.8,5,20480,34736
21,0.8,1,20480,33160
21,0.8,2,20480,42184
21,0.8,3,20480,35656
21,0.8,4,20480,48656
21,0.8,5,20480,42144
22,0.8,1,20480,41256
22,0.8,2,20480,45680
22,0.8,3,20480,50664
22,0.8,4,20480,33928
22,0.8,5,20480,52192
23,0.8,1,20480,62328
23,0.8,2,20480,23984
23,0.8,3,20480,41656
23,0.8,4,20480,41568
23,0.8,5,20480,41712
24,0.8,1,20480,36960
24,0.8,2,20480,53584
24,0.8,3,20480,29072
24,0.8,4,20480,54448
24,0.8,5,20480,47320
25,0.8,1,20480,31520
25,0.8,2,20480,50408
25,0.8,3,20480,53392
25,0.8,4,20480,31400
25,0.8,5,20480,39192
26,0.8,1,20480,37552
26,0.8,2,20480,82688
26,0.8,3,20480,48512
26,0.8,4,20480,50640
26,0.8,5,20480,39464
27,0.8,1,20480,33072
27,0.8,2,20480,44688
27,0.8,3,20480,40744
27,0.8,4,20480,41928
27,0.8,5,20480,23720
28,0.8,1,20480,28864
28,0.8,2,20480,36264
28,0.8,3,20480,47488
28,0.8,4,20480,42072
28,0.8,5,20480,38712
29,0.8,1,20480,41160
29,0.8,2,20480,35568
29,0.8,3,20480,44376
29,0.8,4,20480,41688
29,0.8,5,20480,84832
30,0.8,1,20480,39888
30,0.8,2,20480,39840
30,0.8,3,20480,69256
30,0.8,4,20480,48952
30,0.8,5,20480,57344
31,0.8,1,20480,41800
31,0.8,2,20480,67472
31,0.8,3,20480,52624
31,0.8,4,24576,40136
31,0.8,5,20480,56464
32,0.8,1,20480,54048
32,0.8,2,20480,41120
32,0.8,3,20480,68792
32,0.8,4,20480,38480
32,0.8,5,20480,50040
33,0.8,1,20480,63440
33,0.8,2,20480,48872
33,0.8,3,24576,88552
33,0.8,4,20480,39224
33,0.8,5,20480,40200
34,0.8,1,20480,42208
34,0.8,2,20480,50712
34,0.8,3,24576,40136
34,0.8,4,20480,58200
34,0.8,5,20480,45792
35,0.8,1,20480,44776
35,0.8,2,24576,72120
35,0.8,3,24576,59600
35,0.8,4,20480,44752
35,0.8,5,20480,39688
36,0.8,1,20480,54216
36,0.8,2,20480,54128
36,0.8,3,24576,70968
36,0.8,4,24576,75408
36,0.8,5,20480,56576
37,0.8,1,24576,73576
37,0.8,2,20480,61944
37,0.8,3,24576,77008
37,0.8,4,24576,90280
37,0.8,5,24576,65872
38,0.8,1,20480,35384
38,0.8,2,24576,94096
38,0.8,3,24576,53616
38,0.8,4,20480,36064
38,0.8,5,24576,62440
39,0.8,1,24576,54528
39,0.8,2,20480,53032
39,0.8,3,24576,78232
39,0.8,4,24576,59024
39,0.8,5,20480,55376
40,0.8,1,24576,88944
40,0.8,2,24576,44400
40,0.8,3,24576,68592
40,0.8,4,24576,63256
40,0.8,5,24576,66376
41,0.8,1,24576,53456
41,0.8,2,24576,88552
41,0.8,3,24576,60072
41,0.8,4,24576,71336
41,0.8,5,24576,83152
42,0.8,1,24576,74352
42,0.8,2,24576,79584
42,0.8,3,24576,51296
42,0.8,4,24576,106464
42,0.8,5,24576,61016
43,0.8,1,24576,80096
43,0.8,2,24576,58416
43,0.8,3,24576,73280
43,0.8,4,24576,53880
43,0.8,5,24576,51032
44,0.8,1,24576,54824
44,0.8,2,24576,55288
44,0.8,3,24576,75648
44,0.8,4,24576,105936
44,0.8,5,24576,67776
45,0.8,1,24576,37440
45,0.8,2,24576,72704
45,0.8,3,24576,59072
45,0.8,4,24576,69976
45,0.8,5,24576,64408
46,0.8,1,24576,73752
46,0.8,2,24576,50376
46,0.8,3,24576,88632
46,0.8,4,24576,53504
46,0.8,5,24576,59264
47,0.8,1,24576,115376
47,0.8,2,24576,44480
47,0.8,3,24576,71848
47,0.8,4,24576,36696
47,0.8,5,24576,68120
48,0.8,1,24576,67352
48,0.8,2,24576,48504
48,0.8,3,28672,90032
48,0.8,4,24576,75736
48,0.8,5,24576,55648
49,0.8,1,24576,74168
49,0.8,2,24576,70400
49,0.8,3,28672,66776
49,0.8,4,24576,112176
49,0.8,5,24576,59424
50,0.8,1,24576,66976
50,0.8,2,24576,76992
50,0.8,3,24576,77264
50,0.8,4,24576,56096
50,0.8,5,24576,67120
51,0.8,1,24576,59128
51,0.8,2,28672,63416
51,0.8,3,28672,92040
51,0.8,4,28672,74304
51,0.8,5,28672,88528
52,0.8,1,24576,80088
52,0.8,2,28672,52184
52,0.8,3,24576,75688
52,0.8,4,24576,71680
52,0.8,5,24576,49784
53,0.8,1,24576,76760
53,0.8,2,24576,73016
53,0.8,3,24576,42840
53,0.8,4,28672,50920
53,0.8,5,24576,79856
54,0.8,1,28672,149520
54,0.8,2,28672,86288
54,0.8,3,24576,93600
54,0.8,4,28672,113232
54,0.8,5,24576,63064
55,0.8,1,24576,107112
55,0.8,2,28672,114736
55,0.8,3,24576,74016
55,0.8,4,24576,97760
55,0.8,5,24576,52832
56,0.8,1,28672,70264
56,0.8,2,24576,83976
56,0.8,3,28672,73808
56,0.8,4,28672,76576
56,0.8,5,28672,56016
57,0.8,1,28672,66472
57,0.8,2,28672,83464
57,0.8,3,28672,72160
57,0.8,4,28672,60504
57,0.8,5,28672,67016
58,0.8,1,28672,114432
58,0.8,2,28672,113520
58,0.8,3,28672,120912
58,0.8,4,28672,115536
58,0.8,5,28672,110104
59,0.8,1,28672,72576
59,0.8,2,28672,117144
59,0.8,3,28672,129992
59,0.8,4,28672,112824
59,0.8,5,24576,61800
60,0.8,1,32768,84136
60,0.8,2,28672,78816
60,0.8,3,28672,63912
60,0.8,4,28672,100320
60,0.8,5,28672,87064
61,0.8,1,28672,46664
61,0.8,2,32768,143104
61,0.8,3,28672,94720
61,0.8,4,28672,58344
61,0.8,5,28672,106000
62,0.8,1,28672,68784
62,0.8,2,28672,51408
62,0.8,3,28672,122944
62,0.8,4,28672,55384
62,0.8,5,28672,61480
63,0.8,1,28672,58520
63,0.8,2,28672,90368
63,0.8,3,28672,50536
63,0.8,4,28672,59272
63,0.8,5,28672,58296
64,0.8,1,28672,151384
64,0.8,2,28672,100560
64,0.8,3,28672,97720
64,0.8,4,28672,124056
64,0.8,5,28672,72600
65,0.8,1,32768,76464
65,0.8,2,32768,113880
65,0.8,3,32768,137920
65,0.8,4,28672,67056
65,0.8,5,28672,91672
66,0.8,1,28672,89896
66,0.8,2,28672,120096
66,0.8,3,28672,98288
66,0.8,4,28672,111472
66,0.8,5,28672,97336
67,0.8,1,28672,87032
67,0.8,2,32768,134152
67,0.8,3,28672,73672
67,0.8,4,32768,59224
67,0.8,5,28672,109264
68,0.8,1,28672,76552
68,0.8,2,28672,50296
68,0.8,3,32768,86224
68,0.8,4,32768,112872
68,0.8,5,28672,139992
69,0.8,1,32768,134272
69,0.8,2,28672,82720
69,0.8,3,32768,82000
69,0.8,4,28672,59200
69,0.8,5,28672,103760
70,0.8,1,28672,77048
70,0.8,2,36864,143936
70,0.8,3,28672,132240
70,0.8,4,32768,112336
70,0.8,5,32768,126472
71,0.8,1,28672,80952
71,0.8,2,32768,117640
71,0.8,3,32768,75344
71,0.8,4,32768,149824
71,0.8,5,28672,79520
72,0.8,1,32768,146128
72,0.8,2,32768,109624
72,0.8,3,32768,90464
72,0.8,4,32768,89648
72,0.8,5,28672,72472
73,0.8,1,28672,68936
73,0.8,2,36864,134200
73,0.8,3,32768,126136
73,0.8,4,32768,65264
73,0.8,5,28672,91320
74,0.8,1,32768,73096
74,0.8,2,32768,74272
74,0.8,3,32768,107344
74,0.8,4,32768,99672
74,0.8,5,32768,70768
75,0.8,1,32768,158912
75,0.8,2,32768,48400
75,0.8,3,32768,40968
75,0.8,4,32768,63728
75,0.8,5,28672,111792
76,0.8,1,32768,84912
76,0.8,2,32768,88384
76,0.8,3,32768,149680
76,0.8,4,32768,71168
76,0.8,5,28672,90656
77,0.8,1,32768,71064
77,0.8,2,36864,125896
77,0.8,3,36864,123224
77,0.8,4,32768,146000
77,0.8,5,32768,91528
78,0.8,1,32768,100144
78,0.8,2,32768,67640
78,0.8,3,32768,61520
78,0.8,4,36864,158232
78,0.8,5,32768,91392
79,0.8,1,32768,112040
79,0.8,2,32768,96240
79,0.8,3,32768,111992
79,0.8,4,32768,79392
79,0.8,5,32768,119280
80,0.8,1,32768,91048
80,0.8,2,32768,85304
80,0.8,3,32768,133304
80,0.8,4,32768,94608
80,0.8,5,36864,84688
81,0.8,1,36864,95320
81,0.8,2,32768,115648
81,0.8,3,32768,101976
81,0.8,4,32768,149864
81,0.8,5,36864,103744
82,0.8,1,36864,174528
82,0.8,2,32768,118176
82,0.8,3,36864,178920
82,0.8,4,32768,98000
82,0.8,5,36864,84320
83,0.8,1,32768,145640
83,0.8,2,36864,86392
83,0.8,3,36864,124880
83,0.8,4,32768,74552
83,0.8,5,36864,109720
84,0.8,1,36864,115888
84,0.8,2,32768,131544
84,0.8,3,32768,160296
84,0.8,4,36864,190608
84,0.8,5,36864,129072
85,0.8,1,36864,124360
85,0.8,2,36864,88920
85,0.8,3,32768,116120
85,0.8,4,40960,183440
85,0.8,5,28672,125656
86,0.8,1,32768,81920
86,0.8,2,36864,181768
86,0.8,3,40960,136264
86,0.8,4,40960,185800
86,0.8,5,36864,90376
87,0.8,1,36864,86320
87,0.8,2,40960,117384
87,0.8,3,36864,180160
87,0.8,4,36864,177352
87,0.8,5,36864,142712
88,0.8,1,36864,215832
88,0.8,2,36864,121048
88,0.8,3,32768,152712
88,0.8,4,36864,161024
88,0.8,5,40960,155576
89,0.8,1,32768,93528
89,0.8,2,36864,75128
89,0.8,3,36864,71112
89,0.8,4,36864,125848
89,0.8,5,36864,129504
90,0.8,1,36864,89864
90,0.8,2,36864,101816
90,0.8,3,36864,91040
90,0.8,4,40960,120704
90,0.8,5,36864,113152
91,0.8,1,40960,98984
91,0.8,2,36864,102712
91,0.8,3,36864,147056
91,0.8,4,36864,71440
91,0.8,5,36864,74352
92,0.8,1,36864,88168
92,0.8,2,36864,102752
92,0.8,3,36864,112232
92,0.8,4,36864,100104
92,0.8,5,40960,165688
93,0.8,1,36864,129600
93,0.8,2,36864,99760
93,0.8,3,36864,99936
93,0.8,4,36864,116104
93,0.8,5,36864,160824
94,0.8,1,36864,159880
94,0.8,2,40960,187472
94,0.8,3,36864,129104
94,0.8,4,36864,188664
94,0.8,5,36864,120784
95,0.8,1,36864,137232
95,0.8,2,36864,95176
95,0.8,3,40960,213080
95,0.8,4,36864,112472
95,0.8,5,36864,140800
96,0.8,1,40960,129040
96,0.8,2,45056,184264
96,0.8,3,36864,120480
96,0.8,4,40960,163792
96,0.8,5,36864,84360
97,0.8,1,40960,169024
97,0.8,2,40960,122112
97,0.8,3,40960,163272
97,0.8,4,36864,79672
97,0.8,5,40960,136408
98,0.8,1,40960,184592
98,0.8,2,36864,159048
98,0.8,3,40960,99848
98,0.8,4,40960,144184
98,0.8,5,36864,64312
99,0.8,1,40960,151848
99,0.8,2,36864,84880
99,0.8,3,40960,122240
99,0.8,4,40960,94912
99,0.8,5,45056,161080
100,0.8,1,36864,146016
100,0.8,2,40960,135752
100,0.8,3,36864,97872
100,0.8,4,40960,254080
100,0.8,5,40960,103008
1,0.9,1,12288,16
1,0.9,2,12288,16
1,0.9,3,12288,16
1,0.9,4,12288,16
1,0.9,5,12288,16
2,0.9,1,12288,4616
2,0.9,2,12288,4536
2,0.9,3,12288,11176
2,0.9,4,12288,6528
2,0.9,5,12288,4520
3,0.9,1,12288,4936
3,0.9,2,12288,5008
3,0.9,3,12288,4960
3,0.9,4,12288,4944
3,0.9,5,12288,11208
4,0.9,1,12288,15808
4,0.9,2,12288,5808
4,0.9,3,12288,7600
4,0.9,4,12288,13128
4,0.9,5,12288,5752
5,0.9,1,12288,12944
5,0.9,2,12288,6456
5,0.9,3,12288,6552
5,0.9,4,12288,6344
5,0.9,5,12288,12688
6,0.9,1,12288,10104
6,0.9,2,12288,9560
6,0.9,3,12288,6512
6,0.9,4,12288,26656
6,0.9,5,12288,13320
7,0.9,1,12288,10568
7,0.9,2,12288,15096
7,0.9,3,12288,7456
7,0.9,4,12288,11344
7,0.9,5,12288,6856
8,0.9,1,12288,7848
8,0.9,2,12288,20920
8,0.9,3,12288,14112
8,0.9,4,12288,16720
8,0.9,5,12288,7592
9,0.9,1,12288,20360
9,0.9,2,12288,10944
9,0.9,3,12288,10848
9,0.9,4,12288,12064
9,0.9,5,12288,18464
10,0.9,1,12288,15672
10,0.9,2,12288,20144
10,0.9,3,12288,28264
10,0.9,4,12288,21096
10,0.9,5,12288,16712
11,0.9,1,12288,17352
11,0.9,2,12288,10768
11,0.9,3,12288,14432
11,0.9,4,12288,23768
11,0.9,5,12288,23736
12,0.9,1,12288,20744
12,0.9,2,12288,24232
12,0.9,3,12288,22880
12,0.9,4,12288,19864
12,0.9,5,12288,9888
13,0.9,1,12288,29072
13,0.9,2,12288,9928
13,0.9,3,12288,15496
13,0.9,4,12288,12168
13,0.9,5,12288,21296
14,0.9,1,12288,19784
14,0.9,2,12288,25816
14,0.9,3,12288,14720
14,0.9,4,12288,18416
14,0.9,5,12288,24384
15,0.9,1,12288,29560
15,0.9,2,12288,20264
15,0.9,3,12288,17496
15,0.9,4,12288,38440
15,0.9,5,12288,9768
16,0.9,1,12288,29224
16,0.9,2,12288,20648
16,0.9,3,12288,29824
16,0.9,4,12288,19008
16,0.9,5,12288,26720
17,0.9,1,12288,19328
17,0.9,2,12288,22368
17,0.9,3,12288,30568
17,0.9,4,12288,28712
17,0.9,5,12288,20264
18,0.9,1,12288,48464
18,0.9,2,12288,26592
18,0.9,3,12288,35160
18,0.9,4,12288,19088
18,0.9,5,12288,21744
19,0.9,1,12288,23704
19,0.9,2,20480,42320
19,0.9,3,12288,39320
19,0.9,4,12288,22824
19,0.9,5,20480,30552
20,0.9,1,20480,52304
20,0.9,2,12288,21784
20,0.9,3,20480,35408
20,0.9,4,20480,40920
20,0.9,5,12288,31984
21,0.9,1,20480,23360
21,0.9,2,12288,35536
21,0.9,3,20480,36496
21,0.9,4,20480,42768
21,0.9,5,20480,43016
22,0.9,1,20480,63640
22,0.9,2,12288,30680
22,0.9,3,20480,61640
22,0.9,4,20480,53640
22,0.9,5,20480,70784
23,0.9,1,20480,45888
23,0.9,2,20480,34016
23,0.9,3,20480,56136
23,0.9,4,20480,31664
23,0.9,5,20480,48112
24,0.9,1,20480,65544
24,0.9,2,12288,29200
24,0.9,3,20480,38192
24,0.9,4,20480,53096
24,0.9,5,20480,62672
25,0.9,1,20480,43192
25,0.9,2,20480,56584
25,0.9,3,20480,42840
25,0.9,4,20480,49424
25,0.9,5,20480,43376
26,0.9,1,20480,40632
26,0.9,2,24576,76952
26,0.9,3,20480,51184
26,0.9,4,20480,46184
26,0.9,5,20480,39416
27,0.9,1,20480,47768
27,0.9,2,20480,75880
27,0.9,3,20480,42168
27,0.9,4,20480,53856
27,0.9,5,20480,40408
28,0.9,1,20480,75960
28,0.9,2,20480,37352
28,0.9,3,20480,45744
28,0.9,4,20480,47880
28,0.9,5,20480,52200
29,0.9,1,20480,48992
29,0.9,2,20480,66928
29,0.9,3,20480,61600
29,0.9,4,20480,30344
29,0.9,5,20480,79616
30,0.9,1,20480,65272
30,0.9,2,20480,69696
30,0.9,3,20480,32032
30,0.9,4,20480,65888
30,0.9,5,20480,76400
31,0.9,1,20480,42560
31,0.9,2,20480,46528
31,0.9,3,24576,64488
31,0.9,4,20480,36496
31,0.9,5,20480,52456
32,0.9,1,24576,67448
32,0.9,2,20480,64224
32,0.9,3,20480,52728
32,0.9,4,20480,52960
32,0.9,5,20480,43168
33,0.9,1,24576,109672
33,0.9,2,20480,52160
33,0.9,3,20480,45528
33,0.9,4,20480,57896
33,0.9,5,24576,68664
34,0.9,1,24576,55880
34,0.9,2,24576,59616
34,0.9,3,20480,38688
34,0.9,4,20480,39504
34,0.9,5,20480,53584
35,0.9,1,24576,92696
35,0.9,2,20480,52544
35,0.9,3,20480,31176
35,0.9,4,24576,102816
35,0.9,5,20480,36920
36,0.9,1,24576,48256
36,0.9,2,20480,63920
36,0.9,3,24576,98976
36,0.9,4,24576,55008
36,0.9,5,20480,69720
37,0.9,1,20480,70008
37,0.9,2,20480,50176
37,0.9,3,20480,62168
37,0.9,4,20480,69288
37,0.9,5,24576,64200
38,0.9,1,24576,65752
38,0.9,2,24576,61008
38,0.9,3,24576,74064
38,0.9,4,24576,54600
38,0.9,5,20480,61360
39,0.9,1,24576,66488
39,0.9,2,24576,84336
39,0.9,3,24576,55664
39,0.9,4,24576,97624
39,0.9,5,24576,90496
40,0.9,1,24576,89592
40,0.9,2,24576,60592
40,0.9,3,24576,38624
40,0.9,4,24576,109912
40,0.9,5,24576,75624
41,0.9,1,24576,60216
41,0.9,2,24576,62832
41,0.9,3,24576,43440
41,0.9,4,24576,85576
41,0.9,5,24576,57456
42,0.9,1,24576,54808
42,0.9,2,24576,73048
42,0.9,3,24576,59904
42,0.9,4,24576,70608
42,0.9,5,24576,76648
43,0.9,1,20480,42776
43,0.9,2,24576,91472
43,0.9,3,24576,103584
43,0.9,4,24576,70424
43,0.9,5,24576,64072
44,0.9,1,24576,50704
44,0.9,2,24576,57392
44,0.9,3,24576,54304
44,0.9,4,24576,68216
44,0.9,5,24576,64152
45,0.9,1,24576,88128
45,0.9,2,24576,69880
45,0.9,3,24576,57944
45,0.9,4,24576,82464
45,0.9,5,24576,71800
46,0.9,1,24576,74072
46,0.9,2,24576,82624
46,0.9,3,24576,73832
46,0.9,4,28672,119944
46,0.9,5,24576,58312
47,0.9,1,24576,48480
47,0.9,2,24576,81816
47,0.9,3,24576,109224
47,0.9,4,24576,59120
47,0.9,5,24576,61792
48,0.9,1,24576,69152
48,0.9,2,24576,92296
48,0.9,3,28672,70600
48,0.9,4,24576,58232
48,0.9,5,24576,88920
49,0.9,1,24576,83080
49,0.9,2,28672,91112
49,0.9,3,24576,72448
49,0.9,4,24576,82040
49,0.9,5,24576,103232
50,0.9,1,24576,110136
50,0.9,2,24576,78448
50,0.9,3,24576,69040
50,0.9,4,24576,105552
50,0.9,5,24576,80360
51,0.9,1,24576,85024
51,0.9,2,24576,61216
51,0.9,3,28672,59440
51,0.9,4,28672,61360
51,0.9,5,28672,117464
52,0.9,1,28672,88776
52,0.9,2,28672,84096
52,0.9,3,24576,51952
52,0.9,4,24576,89184
52,0.9,5,28672,74560
53,0.9,1,28672,83288
53,0.9,2,28672,70808
53,0.9,3,28672,99984
53,0.9,4,28672,98016
53,0.9,5,28672,124880
54,0.9,1,28672,91200
54,0.9,2,28672,83536
54,0.9,3,28672,148992
54,0.9,4,24576,41728
54,0.9,5,28672,68800
55,0.9,1,24576,52120
55,0.9,2,28672,122384
55,0.9,3,24576,91504
55,0.9,4,28672,124608
55,0.9,5,24576,63288
56,0.9,1,28672,127800
56,0.9,2,24576,57664
56,0.9,3,28672,71608
56,0.9,4,28672,114296
56,0.9,5,24576,52776
57,0.9,1,24576,79472
57,0.9,2,24576,56536
57,0.9,3,24576,56664
57,0.9,4,28672,97184
57,0.9,5,28672,94640
58,0.9,1,24576,63392
58,0.9,2,24576,66776
58,0.9,3,28672,134808
58,0.9,4,28672,71736
58,0.9,5,28672,70088
59,0.9,1,28672,58064
59,0.9,2,28672,115944
59,0.9,3,28672,90096
59,0.9,4,28672,91280
59,0.9,5,28672,64968
60,0.9,1,28672,94400
60,0.9,2,28672,104048
60,0.9,3,28672,84688
60,0.9,4,28672,93584
60,0.9,5,28672,67784
61,0.9,1,24576,74352
61,0.9,2,28672,98712
61,0.9,3,28672,110296
61,0.9,4,24576,72024
61,0.9,5,28672,107096
62,0.9,1,32768,139216
62,0.9,2,28672,78360
62,0.9,3,32768,164416
62,0.9,4,28672,129856
62,0.9,5,28672,118800
63,0.9,1,28672,143768
63,0.9,2,28672,99888
63,0.9,3,28672,56328
63,0.9,4,28672,90248
63,0.9,5,28672,87176
64,0.9,1,28672,85448
64,0.9,2,28672,62440
64,0.9,3,28672,96376
64,0.9,4,32768,97880
64,0.9,5,28672,117968
65,0.9,1,28672,69280
65,0.9,2,28672,128536
65,0.9,3,32768,114880
65,0.9,4,28672,68072
65,0.9,5,28672,89320
66,0.9,1,28672,73112
66,0.9,2,28672,69472
66,0.9,3,32768,108864
66,0.9,4,28672,94776
66,0.9,5,28672,81504
67,0.9,1,32768,99872
67,0.9,2,32768,65720
67,0.9,3,28672,61400
67,0.9,4,32768,99248
67,0.9,5,28672,57496
68,0.9,1,28672,119880
68,0.9,2,32768,151280
68,0.9,3,32768,189304
68,0.9,4,28672,69944
68,0.9,5,32768,123752
69,0.9,1,28672,118960
69,0.9,2,28672,80336
69,0.9,3,32768,107432
69,0.9,4,28672,104496
69,0.9,5,32768,83168
70,0.9,1,32768,91472
70,0.9,2,32768,94600
70,0.9,3,32768,101592
70,0.9,4,28672,88328
70,0.9,5,28672,92176
71,0.9,1,32768,84480
71,0.9,2,32768,107944
71,0.9,3,32768,68064
71,0.9,4,32768,123424
71,0.9,5,28672,80480
72,0.9,1,28672,72176
72,0.9,2,32768,92936
72,0.9,3,28672,77656
72,0.9,4,32768,114184
72,0.9,5,32768,133208
73,0.9,1,32768,114896
73,0.9,2,32768,77896
73,0.9,3,32768,134296
73,0.9,4,32768,175320
73,0.9,5,32768,97536
74,0.9,1,32768,79368
74,0.9,2,32768,133888
74,0.9,3,32768,113200
74,0.9,4,32768,67720
74,0.9,5,32768,178440
75,0.9,1,32768,111920
75,0.9,2,36864,134904
75,0.9,3,32768,115352
75,0.9,4,32768,81848
75,0.9,5,32768,92720
76,0.9,1,32768,65368
76,0.9,2,36864,108912
76,0.9,3,36864,128480
76,0.9,4,32768,95304
76,0.9,5,32768,130080
77,0.9,1,32768,67712
77,0.9,2,32768,105912
77,0.9,3,32768,95120
77,0.9,4,32768,60568
77,0.9,5,32768,166616
78,0.9,1,32768,118120
78,0.9,2,36864,109416
78,0.9,3,32768,65072
78,0.9,4,32768,68760
78,0.9,5,32768,119848
79,0.9,1,36864,79712
79,0.9,2,32768,112000
79,0.9,3,32768,101304
79,0.9,4,36864,141632
79,0.9,5,32768,80136
80,0.9,1,32768,95624
80,0.9,2,32768,159896
80,0.9,3,36864,112040
80,0.9,4,36864,137808
80,0.9,5,32768,145928
81,0.9,1,36864,160176
81,0.9,2,32768,94944
81,0.9,3,36864,143864
81,0.9,4,36864,152096
81,0.9,5,32768,79720
82,0.9,1,32768,109952
82,0.9,2,32768,124400
82,0.9,3,32768,78992
82,0.9,4,36864,119416
82,0.9,5,36864,146456
83,0.9,1,36864,173464
83,0.9,2,36864,130152
83,0.9,3,36864,134936
83,0.9,4,36864,82488
83,0.9,5,36864,135376
84,0.9,1,36864,123488
84,0.9,2,32768,86280
84,0.9,3,32768,64392
84,0.9,4,36864,187848
84,0.9,5,32768,84752
85,0.9,1,32768,71864
85,0.9,2,36864,91312
85,0.9,3,36864,110792
85,0.9,4,32768,79544
85,0.9,5,36864,119568
86,0.9,1,32768,55152
86,0.9,2,36864,76152
86,0.9,3,36864,142592
86,0.9,4,36864,124976
86,0.9,5,32768,102528
87,0.9,1,36864,59480
87,0.9,2,36864,128504
87,0.9,3,36864,112232
87,0.9,4,36864,132480
87,0.9,5,36864,119056
88,0.9,1,32768,66416
88,0.9,2,32768,98960
88,0.9,3,45056,137672
88,0.9,4,36864,90032
88,0.9,5,36864,123976
89,0.9,1,40960,140520
89,0.9,2,36864,83320
89,0.9,3,36864,139864
89,0.9,4,32768,83040
89,0.9,5,36864,137672
90,0.9,1,36864,76864
90,0.9,2,36864,117304
90,0.9,3,40960,121424
90,0.9,4,40960,131136
90,0.9,5,36864,121216
91,0.9,1,36864,112816
91,0.9,2,36864,84752
91,0.9,3,36864,140320
91,0.9,4,40960,159616
91,0.9,5,36864,140776
92,0.9,1,40960,113032
92,0.9,2,36864,92080
92,0.9,3,36864,167824
92,0.9,4,36864,121424
92,0.9,5,40960,162608
93,0.9,1,40960,213896
93,0.9,2,36864,185536
93,0.9,3,36864,148216
93,0.9,4,36864,92272
93,0.9,5,36864,114296
94,0.9,1,36864,140376
94,0.9,2,36864,121120
94,0.9,3,36864,65096
94,0.9,4,40960,94024
94,0.9,5,36864,115640
95,0.9,1,36864,117568
95,0.9,2,40960,79848
95,0.9,3,36864,97448
95,0.9,4,32768,74152
95,0.9,5,40960,168984
96,0.9,1,36864,88320
96,0.9,2,36864,82216
96,0.9,3,36864,72448
96,0.9,4,36864,115544
96,0.9,5,36864,64928
97,0.9,1,36864,76176
97,0.9,2,40960,150480
97,0.9,3,36864,98432
97,0.9,4,40960,209128
97,0.9,5,40960,119216
98,0.9,1,40960,104800
98,0.9,2,40960,118432
98,0.9,3,36864,61224
98,0.9,4,40960,205104
98,0.9,5,40960,116904
99,0.9,1,36864,109520
99,0.9,2,36864,68704
99,0.9,3,40960,218544
