N,P,X,Cmap,ExecEnv
69,0.1,1,111616,73696
69,0.1,2,121320,63456
69,0.1,3,85144,61536
69,0.1,4,163136,75504
69,0.1,5,118968,73984
70,0.1,1,86936,44304
70,0.1,2,129840,67008
70,0.1,3,170832,82824
70,0.1,4,102528,79576
70,0.1,5,85776,79416
71,0.1,1,123344,69456
71,0.1,2,110528,67888
71,0.1,3,106408,60984
71,0.1,4,147840,73664
71,0.1,5,95160,60232
72,0.1,1,113528,75328
72,0.1,2,135040,85896
72,0.1,3,135136,88264
72,0.1,4,145872,75160
72,0.1,5,166640,91280
73,0.1,1,195328,83512
73,0.1,2,141664,72624
73,0.1,3,149688,70600
73,0.1,4,101128,72672
73,0.1,5,118776,72864
74,0.1,1,155808,79544
74,0.1,2,95968,63904
74,0.1,3,140160,78600
74,0.1,4,197568,95672
74,0.1,5,66736,51584
75,0.1,1,138240,79840
75,0.1,2,101352,64376
75,0.1,3,141336,88888
75,0.1,4,97744,53944
75,0.1,5,126824,72800
76,0.1,1,86552,69056
76,0.1,2,101224,52296
76,0.1,3,154760,85392
76,0.1,4,125808,80528
76,0.1,5,128416,65720
77,0.1,1,144584,84256
77,0.1,2,185744,97672
77,0.1,3,188680,84680
77,0.1,4,129864,87936
77,0.1,5,93320,58600
78,0.1,1,176464,98448
78,0.1,2,156288,74952
78,0.1,3,85256,60544
78,0.1,4,123192,66128
78,0.1,5,134368,71200
79,0.1,1,103224,64992
79,0.1,2,85880,47824
79,0.1,3,156280,91200
79,0.1,4,107880,68920
79,0.1,5,130728,68648
80,0.1,1,170304,81992
80,0.1,2,140896,81632
80,0.1,3,148752,77000
80,0.1,4,159232,83008
80,0.1,5,191144,94976
81,0.1,1,147456,70576
81,0.1,2,126944,77264
81,0.1,3,155232,76144
81,0.1,4,136144,97240
81,0.1,5,131624,76704
82,0.1,1,185080,82288
82,0.1,2,147520,77312
82,0.1,3,167376,87032
82,0.1,4,131920,71864
82,0.1,5,112120,66320
83,0.1,1,138736,76416
83,0.1,2,124096,62760
83,0.1,3,153288,80328
83,0.1,4,191072,76080
83,0.1,5,205256,97304
84,0.1,1,185576,87904
84,0.1,2,216920,116000
84,0.1,3,132632,75944
84,0.1,4,118584,68920
84,0.1,5,109024,66728
85,0.1,1,150472,74544
85,0.1,2,181536,80120
85,0.1,3,163624,91408
85,0.1,4,134072,56064
85,0.1,5,157752,77064
86,0.1,1,112776,63896
86,0.1,2,245656,96504
86,0.1,3,201704,87320
86,0.1,4,143704,79160
86,0.1,5,143328,75048
87,0.1,1,158144,79696
87,0.1,2,187336,88688
87,0.1,3,162448,85800
87,0.1,4,195592,90624
87,0.1,5,175728,93128
88,0.1,1,194936,84768
88,0.1,2,224056,98312
88,0.1,3,160840,79120
88,0.1,4,206344,88824
88,0.1,5,151408,68648
89,0.1,1,142800,73008
89,0.1,2,156232,83256
89,0.1,3,242696,99608
89,0.1,4,135936,75856
89,0.1,5,218784,103736
90,0.1,1,203592,98176
90,0.1,2,196968,110296
90,0.1,3,197832,74816
90,0.1,4,167464,85712
90,0.1,5,233608,99992
91,0.1,1,206096,98512
91,0.1,2,152864,77256
91,0.1,3,244928,113632
91,0.1,4,118592,70792
91,0.1,5,196472,88000
92,0.1,1,179120,89136
92,0.1,2,156728,73840
92,0.1,3,180744,87272
92,0.1,4,226128,91384
92,0.1,5,279496,109520
93,0.1,1,141152,91792
93,0.1,2,232248,97296
93,0.1,3,223368,95024
93,0.1,4,206200,95960
93,0.1,5,170656,75528
94,0.1,1,199536,97304
94,0.1,2,178984,87232
94,0.1,3,207752,95752
94,0.1,4,191864,92928
94,0.1,5,212264,104152
95,0.1,1,209432,97272
95,0.1,2,235368,94816
95,0.1,3,254496,96640
95,0.1,4,206432,85536
95,0.1,5,206368,97928
96,0.1,1,151120,70072
96,0.1,2,211192,98624
96,0.1,3,193128,102032
96,0.1,4,274168,114720
96,0.1,5,223888,92632
97,0.1,1,260568,105920
97,0.1,2,233576,99464
97,0.1,3,168200,82432
97,0.1,4,244776,101240
97,0.1,5,272456,105560
98,0.1,1,210520,90712
98,0.1,2,194536,97000
98,0.1,3,229752,84376
98,0.1,4,278720,121656
98,0.1,5,220960,95024
99,0.1,1,189336,89528
99,0.1,2,213208,99216
99,0.1,3,238808,100040
99,0.1,4,218816,96184
99,0.1,5,193968,110104
