N,P,X,Filesize,Cachesize
99,0.5,1,36864,57016
99,0.5,2,32768,32536
99,0.5,3,32768,47488
99,0.5,4,32768,56304
99,0.5,5,28672,50600
100,0.5,1,32768,121192
100,0.5,2,28672,42480
100,0.5,3,28672,168368
100,0.5,4,32768,76160
100,0.5,5,32768,38112
1,0.6,1,12288,16
1,0.6,2,12288,16
1,0.6,3,12288,16
1,0.6,4,12288,16
1,0.6,5,12288,16
2,0.6,1,12288,3640
2,0.6,2,12288,4336
2,0.6,3,12288,4288
2,0.6,4,12288,3960
2,0.6,5,12288,4848
3,0.6,1,12288,5496
3,0.6,2,12288,4584
3,0.6,3,12288,4296
3,0.6,4,12288,4632
3,0.6,5,12288,7024
4,0.6,1,12288,4592
4,0.6,2,12288,9856
4,0.6,3,12288,4784
4,0.6,4,12288,5968
4,0.6,5,12288,4688
5,0.6,1,12288,6040
5,0.6,2,12288,7688
5,0.6,3,12288,6952
5,0.6,4,12288,5400
5,0.6,5,12288,5016
6,0.6,1,12288,10256
6,0.6,2,12288,8240
6,0.6,3,12288,9616
6,0.6,4,12288,6312
6,0.6,5,12288,9296
7,0.6,1,12288,11224
7,0.6,2,12288,8592
7,0.6,3,12288,8720
7,0.6,4,12288,13832
7,0.6,5,12288,7624
8,0.6,1,12288,8904
8,0.6,2,12288,7544
8,0.6,3,12288,13288
8,0.6,4,12288,7864
8,0.6,5,12288,8488
9,0.6,1,12288,9104
9,0.6,2,12288,14320
9,0.6,3,12288,7920
9,0.6,4,12288,8008
9,0.6,5,12288,11992
10,0.6,1,12288,7472
10,0.6,2,12288,12520
10,0.6,3,12288,10032
10,0.6,4,12288,11160
10,0.6,5,12288,13824
11,0.6,1,12288,14368
11,0.6,2,12288,11544
11,0.6,3,12288,11992
11,0.6,4,12288,12184
11,0.6,5,12288,9400
12,0.6,1,12288,11712
12,0.6,2,12288,15048
12,0.6,3,12288,14136
12,0.6,4,12288,10464
12,0.6,5,12288,10896
13,0.6,1,12288,12600
13,0.6,2,12288,11592
13,0.6,3,12288,11120
13,0.6,4,12288,15432
13,0.6,5,12288,14128
14,0.6,1,12288,16600
14,0.6,2,12288,10744
14,0.6,3,12288,12704
14,0.6,4,12288,13632
14,0.6,5,12288,13792
15,0.6,1,12288,19008
15,0.6,2,12288,10176
15,0.6,3,12288,9824
15,0.6,4,12288,17368
15,0.6,5,12288,15312
16,0.6,1,12288,41512
16,0.6,2,12288,14584
16,0.6,3,12288,12408
16,0.6,4,12288,11832
16,0.6,5,12288,17200
17,0.6,1,12288,14736
17,0.6,2,12288,10168
17,0.6,3,12288,15824
17,0.6,4,12288,16376
17,0.6,5,12288,16816
18,0.6,1,12288,14632
18,0.6,2,12288,17448
18,0.6,3,12288,22624
18,0.6,4,12288,12512
18,0.6,5,12288,12192
19,0.6,1,12288,11576
19,0.6,2,12288,15968
19,0.6,3,12288,25576
19,0.6,4,12288,12384
19,0.6,5,12288,19456
20,0.6,1,12288,11424
20,0.6,2,12288,10048
20,0.6,3,12288,17824
20,0.6,4,12288,17160
20,0.6,5,12288,20792
21,0.6,1,12288,18064
21,0.6,2,12288,14840
21,0.6,3,12288,22848
21,0.6,4,12288,11120
21,0.6,5,12288,21832
22,0.6,1,12288,24496
22,0.6,2,12288,29528
22,0.6,3,12288,17088
22,0.6,4,12288,30032
22,0.6,5,12288,23184
23,0.6,1,12288,15520
23,0.6,2,12288,22584
23,0.6,3,12288,23096
23,0.6,4,12288,34176
23,0.6,5,12288,29664
24,0.6,1,20480,38104
24,0.6,2,12288,18656
24,0.6,3,12288,15536
24,0.6,4,12288,30440
24,0.6,5,12288,18432
25,0.6,1,12288,24200
25,0.6,2,12288,13848
25,0.6,3,12288,27280
25,0.6,4,20480,22824
25,0.6,5,12288,22528
26,0.6,1,12288,26016
26,0.6,2,20480,33312
26,0.6,3,20480,26880
26,0.6,4,20480,19624
26,0.6,5,12288,20984
27,0.6,1,12288,28360
27,0.6,2,12288,34688
27,0.6,3,20480,26952
27,0.6,4,12288,29416
27,0.6,5,12288,18920
28,0.6,1,12288,21616
28,0.6,2,20480,43432
28,0.6,3,12288,18304
28,0.6,4,20480,22752
28,0.6,5,12288,30784
29,0.6,1,20480,21512
29,0.6,2,20480,18904
29,0.6,3,20480,52208
29,0.6,4,20480,20104
29,0.6,5,20480,30872
30,0.6,1,20480,43512
30,0.6,2,12288,25600
30,0.6,3,12288,20632
30,0.6,4,20480,44608
30,0.6,5,20480,36792
31,0.6,1,20480,49672
31,0.6,2,12288,32672
31,0.6,3,12288,30096
31,0.6,4,12288,19960
31,0.6,5,20480,41720
32,0.6,1,20480,52128
32,0.6,2,20480,36400
32,0.6,3,20480,26616
32,0.6,4,20480,41000
32,0.6,5,20480,42200
33,0.6,1,20480,23920
33,0.6,2,20480,73664
33,0.6,3,20480,28032
33,0.6,4,12288,19960
33,0.6,5,20480,27760
34,0.6,1,20480,62264
34,0.6,2,20480,40168
34,0.6,3,20480,38480
34,0.6,4,20480,27488
34,0.6,5,20480,47416
35,0.6,1,20480,45376
35,0.6,2,20480,84144
35,0.6,3,20480,40184
35,0.6,4,20480,28120
35,0.6,5,20480,24584
36,0.6,1,20480,50120
36,0.6,2,20480,46496
36,0.6,3,12288,21152
36,0.6,4,20480,19640
36,0.6,5,20480,20424
37,0.6,1,20480,46624
37,0.6,2,12288,34816
37,0.6,3,20480,44512
37,0.6,4,20480,29320
37,0.6,5,20480,78992
38,0.6,1,20480,32296
38,0.6,2,20480,27896
38,0.6,3,20480,43656
38,0.6,4,20480,34712
38,0.6,5,20480,42240
39,0.6,1,20480,33776
39,0.6,2,20480,77248
39,0.6,3,20480,20784
39,0.6,4,24576,43168
39,0.6,5,20480,41488
40,0.6,1,20480,33912
40,0.6,2,20480,35552
40,0.6,3,20480,28344
40,0.6,4,20480,27672
40,0.6,5,20480,57112
41,0.6,1,20480,40072
41,0.6,2,20480,28120
41,0.6,3,24576,81880
41,0.6,4,20480,45424
41,0.6,5,20480,35480
42,0.6,1,20480,24776
42,0.6,2,24576,79712
42,0.6,3,20480,35688
42,0.6,4,24576,96832
42,0.6,5,20480,39200
43,0.6,1,20480,34616
43,0.6,2,20480,52352
43,0.6,3,20480,58392
43,0.6,4,20480,31104
43,0.6,5,20480,32144
44,0.6,1,20480,74984
44,0.6,2,20480,40432
44,0.6,3,20480,22560
44,0.6,4,20480,31464
44,0.6,5,20480,38088
45,0.6,1,20480,61632
45,0.6,2,24576,100440
45,0.6,3,20480,20504
45,0.6,4,20480,53856
45,0.6,5,20480,47368
46,0.6,1,20480,51768
46,0.6,2,24576,36176
46,0.6,3,20480,38152
46,0.6,4,20480,26288
46,0.6,5,24576,58864
47,0.6,1,24576,49064
47,0.6,2,20480,41208
47,0.6,3,20480,36192
47,0.6,4,24576,32864
47,0.6,5,24576,42024
48,0.6,1,24576,31144
48,0.6,2,24576,39952
48,0.6,3,24576,61888
48,0.6,4,20480,37232
48,0.6,5,24576,69336
49,0.6,1,24576,42656
49,0.6,2,24576,52976
49,0.6,3,20480,39104
49,0.6,4,20480,56088
49,0.6,5,24576,36784
50,0.6,1,24576,42936
50,0.6,2,24576,34432
50,0.6,3,24576,56144
50,0.6,4,20480,26192
50,0.6,5,20480,74608
51,0.6,1,20480,37432
51,0.6,2,24576,68112
51,0.6,3,24576,55768
51,0.6,4,24576,31512
51,0.6,5,20480,27000
52,0.6,1,24576,36768
52,0.6,2,24576,39560
52,0.6,3,20480,24232
52,0.6,4,20480,31464
52,0.6,5,24576,30280
53,0.6,1,24576,55408
53,0.6,2,20480,21144
53,0.6,3,24576,61552
53,0.6,4,24576,44088
53,0.6,5,20480,50224
54,0.6,1,24576,31880
54,0.6,2,24576,59224
54,0.6,3,24576,66512
54,0.6,4,24576,24736
54,0.6,5,24576,56512
55,0.6,1,24576,34888
55,0.6,2,20480,42216
55,0.6,3,20480,35184
55,0.6,4,20480,82672
55,0.6,5,20480,39312
56,0.6,1,24576,42600
56,0.6,2,24576,30496
56,0.6,3,24576,62528
56,0.6,4,28672,38664
56,0.6,5,24576,47800
57,0.6,1,24576,73120
57,0.6,2,24576,52424
57,0.6,3,24576,72768
57,0.6,4,24576,42936
57,0.6,5,24576,34224
58,0.6,1,20480,35184
58,0.6,2,28672,79808
58,0.6,3,20480,24344
58,0.6,4,20480,20952
58,0.6,5,24576,82328
59,0.6,1,24576,58624
59,0.6,2,24576,48952
59,0.6,3,20480,37648
59,0.6,4,28672,157376
59,0.6,5,24576,32416
60,0.6,1,28672,36680
60,0.6,2,24576,100208
60,0.6,3,24576,31872
60,0.6,4,24576,72464
60,0.6,5,24576,50912
61,0.6,1,24576,27392
61,0.6,2,24576,35832
61,0.6,3,20480,33424
61,0.6,4,24576,57040
61,0.6,5,20480,67056
62,0.6,1,24576,74208
62,0.6,2,24576,30128
62,0.6,3,20480,32912
62,0.6,4,24576,60952
62,0.6,5,24576,62048
63,0.6,1,20480,29720
63,0.6,2,24576,29136
63,0.6,3,24576,44304
63,0.6,4,28672,79304
63,0.6,5,24576,41448
64,0.6,1,24576,65472
64,0.6,2,24576,45888
64,0.6,3,24576,27912
64,0.6,4,24576,42608
64,0.6,5,24576,73504
65,0.6,1,24576,41064
65,0.6,2,24576,55936
65,0.6,3,24576,36280
65,0.6,4,24576,82120
65,0.6,5,24576,40360
66,0.6,1,24576,68808
66,0.6,2,24576,63504
66,0.6,3,28672,100616
66,0.6,4,24576,52120
66,0.6,5,24576,99120
67,0.6,1,24576,69872
67,0.6,2,24576,87008
67,0.6,3,28672,49048
67,0.6,4,24576,54480
67,0.6,5,24576,48744
68,0.6,1,24576,46864
68,0.6,2,24576,39088
68,0.6,3,28672,75448
68,0.6,4,24576,49640
68,0.6,5,28672,69800
69,0.6,1,24576,49840
69,0.6,2,28672,58144
69,0.6,3,28672,33072
69,0.6,4,24576,64072
69,0.6,5,24576,39808
70,0.6,1,24576,63344
70,0.6,2,24576,39488
70,0.6,3,24576,73448
70,0.6,4,24576,53264
70,0.6,5,28672,64448
71,0.6,1,28672,50512
71,0.6,2,28672,77528
71,0.6,3,24576,57848
71,0.6,4,28672,44624
71,0.6,5,28672,61568
72,0.6,1,32768,96560
72,0.6,2,24576,28560
72,0.6,3,24576,104272
72,0.6,4,28672,59528
72,0.6,5,24576,49680
73,0.6,1,24576,57536
73,0.6,2,28672,58272
73,0.6,3,24576,48224
73,0.6,4,24576,91040
73,0.6,5,28672,68496
74,0.6,1,24576,46112
74,0.6,2,28672,45576
74,0.6,3,24576,52400
74,0.6,4,24576,105856
74,0.6,5,24576,40736
75,0.6,1,24576,56792
75,0.6,2,28672,36968
75,0.6,3,28672,39752
75,0.6,4,24576,47784
75,0.6,5,24576,31648
76,0.6,1,28672,52264
76,0.6,2,28672,57784
76,0.6,3,28672,64304
76,0.6,4,28672,79264
76,0.6,5,28672,73256
77,0.6,1,28672,75624
77,0.6,2,28672,35968
77,0.6,3,32768,140504
77,0.6,4,28672,41960
77,0.6,5,28672,56712
78,0.6,1,24576,51064
78,0.6,2,24576,42728
78,0.6,3,28672,69536
78,0.6,4,24576,34640
78,0.6,5,28672,59104
79,0.6,1,28672,38280
79,0.6,2,24576,51680
79,0.6,3,28672,31808
79,0.6,4,28672,76848
79,0.6,5,24576,66864
80,0.6,1,28672,57360
80,0.6,2,28672,111280
80,0.6,3,24576,146344
80,0.6,4,28672,47320
80,0.6,5,28672,77808
81,0.6,1,32768,81224
81,0.6,2,28672,64304
81,0.6,3,28672,97376
81,0.6,4,28672,42464
81,0.6,5,28672,92224
82,0.6,1,28672,47312
82,0.6,2,28672,32040
82,0.6,3,32768,56520
82,0.6,4,32768,82816
82,0.6,5,32768,125632
83,0.6,1,28672,79552
83,0.6,2,28672,86904
83,0.6,3,28672,41656
83,0.6,4,32768,61624
83,0.6,5,32768,95760
84,0.6,1,32768,82936
84,0.6,2,28672,49160
84,0.6,3,28672,75888
84,0.6,4,28672,62880
84,0.6,5,28672,53600
85,0.6,1,28672,49808
85,0.6,2,32768,42560
85,0.6,3,28672,32712
85,0.6,4,28672,53696
85,0.6,5,32768,65640
86,0.6,1,32768,67440
86,0.6,2,28672,53344
86,0.6,3,28672,105528
86,0.6,4,28672,56912
86,0.6,5,36864,102128
87,0.6,1,28672,49104
87,0.6,2,28672,94792
87,0.6,3,28672,79816
87,0.6,4,28672,68384
87,0.6,5,36864,142856
88,0.6,1,32768,71000
88,0.6,2,28672,54568
88,0.6,3,32768,71400
88,0.6,4,36864,163784
88,0.6,5,32768,98424
89,0.6,1,28672,51480
89,0.6,2,28672,56136
89,0.6,3,28672,38416
89,0.6,4,28672,75320
89,0.6,5,28672,83416
90,0.6,1,28672,46144
90,0.6,2,28672,43904
90,0.6,3,32768,105096
90,0.6,4,28672,72368
90,0.6,5,36864,139888
91,0.6,1,28672,35664
91,0.6,2,28672,52696
91,0.6,3,28672,91920
91,0.6,4,28672,56288
91,0.6,5,28672,46720
92,0.6,1,32768,75888
92,0.6,2,32768,52824
92,0.6,3,28672,88584
92,0.6,4,28672,67704
92,0.6,5,28672,52912
93,0.6,1,28672,65608
93,0.6,2,28672,42848
93,0.6,3,28672,84808
93,0.6,4,32768,108880
93,0.6,5,28672,107904
94,0.6,1,32768,79840
94,0.6,2,28672,41368
94,0.6,3,32768,161320
94,0.6,4,24576,42704
94,0.6,5,32768,80376
95,0.6,1,32768,42464
95,0.6,2,32768,92520
95,0.6,3,32768,84464
95,0.6,4,28672,79568
95,0.6,5,32768,115968
96,0.6,1,36864,109800
96,0.6,2,32768,59912
96,0.6,3,32768,173008
96,0.6,4,36864,159824
96,0.6,5,28672,63128
97,0.6,1,28672,102720
97,0.6,2,32768,81168
97,0.6,3,28672,34664
97,0.6,4,32768,80192
97,0.6,5,28672,45008
98,0.6,1,32768,86184
98,0.6,2,32768,80288
98,0.6,3,32768,141232
98,0.6,4,32768,69648
98,0.6,5,32768,58544
99,0.6,1,36864,66848
99,0.6,2,32768,46472
99,0.6,3,32768,72600
99,0.6,4,32768,71904
99,0.6,5,36864,98416
100,0.6,1,32768,44896
100,0.6,2,28672,58088
100,0.6,3,32768,60696
100,0.6,4,32768,76016
100,0.6,5,32768,47072
1,0.7,1,12288,16
1,0.7,2,12288,16
1,0.7,3,12288,16
1,0.7,4,12288,16
1,0.7,5,12288,16
2,0.7,1,12288,4304
2,0.7,2,12288,5528
2,0.7,3,12288,4440
2,0.7,4,12288,3960
2,0.7,5,12288,5520
3,0.7,1,12288,4160
3,0.7,2,12288,4856
3,0.7,3,12288,5648
3,0.7,4,12288,5056
3,0.7,5,12288,3984
4,0.7,1,12288,6344
4,0.7,2,12288,6616
4,0.7,3,12288,5336
4,0.7,4,12288,7696
4,0.7,5,12288,6504
5,0.7,1,12288,7136
5,0.7,2,12288,7608
5,0.7,3,12288,9000
5,0.7,4,12288,7448
5,0.7,5,12288,5264
6,0.7,1,12288,8952
6,0.7,2,12288,6848
6,0.7,3,12288,6392
6,0.7,4,12288,6584
6,0.7,5,12288,5856
7,0.7,1,12288,6768
7,0.7,2,12288,10280
7,0.7,3,12288,10288
7,0.7,4,12288,7664
7,0.7,5,12288,11512
8,0.7,1,12288,8304
8,0.7,2,12288,10776
8,0.7,3,12288,11112
8,0.7,4,12288,9320
8,0.7,5,12288,7848
9,0.7,1,12288,14568
9,0.7,2,12288,13896
9,0.7,3,12288,9664
9,0.7,4,12288,11584
9,0.7,5,12288,8512
10,0.7,1,12288,12768
10,0.7,2,12288,10984
10,0.7,3,12288,14584
10,0.7,4,12288,11672
10,0.7,5,12288,8464
11,0.7,1,12288,10808
11,0.7,2,12288,11744
11,0.7,3,12288,13048
11,0.7,4,12288,11816
11,0.7,5,12288,15488
12,0.7,1,12288,9808
12,0.7,2,12288,15456
12,0.7,3,12288,8688
12,0.7,4,12288,12864
12,0.7,5,12288,8488
13,0.7,1,12288,14152
13,0.7,2,12288,15008
13,0.7,3,12288,17312
13,0.7,4,12288,7672
13,0.7,5,12288,12896
14,0.7,1,12288,11880
14,0.7,2,12288,11912
14,0.7,3,12288,12088
14,0.7,4,12288,11368
14,0.7,5,12288,11648
15,0.7,1,12288,17384
15,0.7,2,12288,13624
15,0.7,3,12288,15848
15,0.7,4,12288,19880
15,0.7,5,12288,15992
16,0.7,1,12288,17592
16,0.7,2,12288,15136
16,0.7,3,12288,22904
16,0.7,4,12288,12024
16,0.7,5,12288,24512
17,0.7,1,12288,16728
17,0.7,2,12288,15768
17,0.7,3,12288,17040
17,0.7,4,12288,15264
17,0.7,5,12288,16448
18,0.7,1,12288,34728
18,0.7,2,12288,17976
18,0.7,3,12288,11088
18,0.7,4,12288,13848
18,0.7,5,12288,20184
19,0.7,1,12288,17296
19,0.7,2,12288,16720
19,0.7,3,12288,25504
19,0.7,4,12288,9360
19,0.7,5,12288,17672
20,0.7,1,12288,17192
20,0.7,2,12288,19816
20,0.7,3,12288,49736
20,0.7,4,12288,19688
20,0.7,5,12288,20424
21,0.7,1,12288,29664
21,0.7,2,12288,23040
21,0.7,3,12288,24760
21,0.7,4,12288,19256
21,0.7,5,12288,10240
22,0.7,1,20480,24064
22,0.7,2,12288,19624
22,0.7,3,12288,21960
22,0.7,4,12288,37496
22,0.7,5,20480,44320
23,0.7,1,12288,17872
23,0.7,2,12288,25256
23,0.7,3,12288,20784
23,0.7,4,12288,14816
23,0.7,5,12288,16200
24,0.7,1,12288,24672
24,0.7,2,20480,25072
24,0.7,3,20480,47592
24,0.7,4,12288,27904
24,0.7,5,12288,19080
25,0.7,1,12288,12704
25,0.7,2,12288,37672
25,0.7,3,12288,23640
25,0.7,4,12288,29776
25,0.7,5,12288,17544
26,0.7,1,20480,40552
26,0.7,2,12288,16160
26,0.7,3,12288,20624
26,0.7,4,12288,20880
26,0.7,5,20480,35120
27,0.7,1,12288,20520
27,0.7,2,20480,43896
27,0.7,3,20480,48064
27,0.7,4,20480,45712
27,0.7,5,12288,17776
28,0.7,1,20480,33904
28,0.7,2,12288,17480
28,0.7,3,12288,29392
28,0.7,4,12288,20184
28,0.7,5,12288,18600
29,0.7,1,20480,22184
29,0.7,2,20480,34632
29,0.7,3,20480,33832
29,0.7,4,12288,27128
29,0.7,5,12288,29264
30,0.7,1,20480,34312
30,0.7,2,20480,18544
30,0.7,3,12288,21200
30,0.7,4,20480,24504
30,0.7,5,20480,43088
31,0.7,1,20480,41376
31,0.7,2,20480,30384
31,0.7,3,20480,25960
31,0.7,4,20480,38040
31,0.7,5,20480,30856
32,0.7,1,12288,28168
32,0.7,2,20480,27728
32,0.7,3,20480,26096
32,0.7,4,20480,24688
32,0.7,5,20480,34208
33,0.7,1,20480,36640
33,0.7,2,20480,28432
33,0.7,3,20480,39144
33,0.7,4,20480,56064
33,0.7,5,20480,43864
34,0.7,1,20480,27840
34,0.7,2,20480,33136
34,0.7,3,20480,55464
34,0.7,4,20480,41416
34,0.7,5,20480,74624
35,0.7,1,20480,47424
35,0.7,2,20480,31032
35,0.7,3,20480,24136
35,0.7,4,20480,28384
35,0.7,5,20480,43376
36,0.7,1,20480,28672
36,0.7,2,20480,38008
36,0.7,3,20480,30512
36,0.7,4,20480,37072
36,0.7,5,20480,28352
37,0.7,1,20480,38288
37,0.7,2,20480,21960
37,0.7,3,20480,36416
37,0.7,4,20480,40736
37,0.7,5,20480,34760
38,0.7,1,20480,42656
38,0.7,2,20480,23536
38,0.7,3,20480,30976
38,0.7,4,20480,46680
38,0.7,5,12288,21320
39,0.7,1,20480,54528
39,0.7,2,20480,51272
39,0.7,3,20480,45632
39,0.7,4,20480,75112
39,0.7,5,20480,50880
40,0.7,1,20480,30088
40,0.7,2,20480,32040
40,0.7,3,20480,30040
40,0.7,4,20480,33296
40,0.7,5,20480,29896
41,0.7,1,20480,53824
41,0.7,2,20480,23456
41,0.7,3,20480,37072
41,0.7,4,24576,24328
41,0.7,5,20480,22528
42,0.7,1,20480,37224
42,0.7,2,20480,16960
42,0.7,3,20480,40224
42,0.7,4,20480,43024
42,0.7,5,24576,62824
43,0.7,1,20480,53560
43,0.7,2,20480,31848
43,0.7,3,20480,28216
43,0.7,4,20480,50752
43,0.7,5,20480,67560
44,0.7,1,20480,26784
44,0.7,2,20480,24104
44,0.7,3,20480,31008
44,0.7,4,20480,56168
44,0.7,5,20480,25496
45,0.7,1,20480,32040
45,0.7,2,24576,48832
45,0.7,3,20480,42576
45,0.7,4,20480,41600
45,0.7,5,20480,48824
46,0.7,1,20480,32464
46,0.7,2,20480,86888
46,0.7,3,24576,44824
46,0.7,4,20480,28816
46,0.7,5,20480,28264
47,0.7,1,20480,52072
47,0.7,2,24576,46424
47,0.7,3,20480,42184
47,0.7,4,24576,61704
47,0.7,5,20480,35752
48,0.7,1,20480,27528
48,0.7,2,20480,49144
48,0.7,3,20480,82208
48,0.7,4,20480,24504
48,0.7,5,20480,51320
49,0.7,1,20480,49024
49,0.7,2,20480,42640
49,0.7,3,24576,56304
49,0.7,4,20480,51376
49,0.7,5,20480,28304
50,0.7,1,20480,34496
50,0.7,2,24576,43560
50,0.7,3,20480,54464
50,0.7,4,20480,80008
50,0.7,5,24576,51400
51,0.7,1,24576,77800
51,0.7,2,20480,29200
51,0.7,3,24576,55632
51,0.7,4,24576,53216
51,0.7,5,20480,55616
52,0.7,1,20480,46696
52,0.7,2,24576,50360
52,0.7,3,24576,43528
52,0.7,4,24576,46208
52,0.7,5,20480,44128
53,0.7,1,20480,70280
53,0.7,2,24576,72960
53,0.7,3,24576,28136
53,0.7,4,20480,43744
53,0.7,5,20480,35848
54,0.7,1,20480,30840
54,0.7,2,24576,59376
54,0.7,3,24576,37400
54,0.7,4,24576,41304
54,0.7,5,20480,60592
55,0.7,1,20480,41640
55,0.7,2,24576,73040
55,0.7,3,28672,124200
55,0.7,4,24576,64504
55,0.7,5,20480,29720
56,0.7,1,24576,60272
56,0.7,2,24576,41112
56,0.7,3,24576,50944
56,0.7,4,20480,47376
56,0.7,5,24576,53304
57,0.7,1,24576,40208
57,0.7,2,20480,23288
57,0.7,3,28672,86664
57,0.7,4,24576,44288
57,0.7,5,24576,36048
58,0.7,1,24576,51096
58,0.7,2,28672,132280
58,0.7,3,24576,56256
58,0.7,4,24576,40920
58,0.7,5,28672,55608
59,0.7,1,28672,61360
59,0.7,2,24576,54184
59,0.7,3,24576,45960
59,0.7,4,24576,29448
59,0.7,5,28672,34960
60,0.7,1,24576,100432
60,0.7,2,24576,66464
60,0.7,3,24576,65760
60,0.7,4,24576,44472
60,0.7,5,24576,44304
61,0.7,1,24576,53400
61,0.7,2,28672,85480
61,0.7,3,24576,118376
61,0.7,4,24576,75712
61,0.7,5,24576,52800
62,0.7,1,24576,52160
62,0.7,2,24576,47112
62,0.7,3,24576,36352
62,0.7,4,24576,72080
62,0.7,5,24576,57552
63,0.7,1,24576,39320
63,0.7,2,24576,39064
63,0.7,3,24576,34184
63,0.7,4,24576,38088
63,0.7,5,24576,56728
64,0.7,1,20480,46496
64,0.7,2,24576,79856
64,0.7,3,24576,50168
64,0.7,4,24576,63408
64,0.7,5,28672,72216
65,0.7,1,28672,154736
65,0.7,2,24576,37632
65,0.7,3,24576,19688
65,0.7,4,24576,113200
65,0.7,5,24576,77088
66,0.7,1,24576,43424
66,0.7,2,24576,89088
66,0.7,3,28672,57936
66,0.7,4,28672,77768
66,0.7,5,24576,55784
67,0.7,1,28672,70912
67,0.7,2,24576,55800
67,0.7,3,28672,97320
67,0.7,4,24576,32336
67,0.7,5,28672,79368
68,0.7,1,24576,42160
68,0.7,2,32768,89784
68,0.7,3,24576,43376
68,0.7,4,24576,86536
68,0.7,5,24576,46680
69,0.7,1,24576,40456
69,0.7,2,28672,52152
69,0.7,3,24576,99608
69,0.7,4,28672,70560
69,0.7,5,24576,71520
70,0.7,1,28672,110880
70,0.7,2,28672,139352
70,0.7,3,24576,56976
70,0.7,4,24576,47264
70,0.7,5,24576,46304
71,0.7,1,28672,47576
71,0.7,2,28672,40416
71,0.7,3,28672,50608
71,0.7,4,28672,53344
71,0.7,5,24576,47040
72,0.7,1,28672,52576
72,0.7,2,28672,69640
72,0.7,3,28672,77888
72,0.7,4,28672,50640
72,0.7,5,24576,102528
73,0.7,1,28672,57336
73,0.7,2,24576,57984
73,0.7,3,24576,62864
73,0.7,4,32768,100936
73,0.7,5,28672,89560
74,0.7,1,24576,75256
74,0.7,2,24576,53160
74,0.7,3,32768,72576
74,0.7,4,24576,114640
74,0.7,5,28672,76272
75,0.7,1,24576,48720
75,0.7,2,24576,37256
75,0.7,3,24576,55648
75,0.7,4,24576,78608
75,0.7,5,24576,58528
76,0.7,1,28672,44768
76,0.7,2,28672,79608
76,0.7,3,24576,26488
76,0.7,4,24576,63184
76,0.7,5,28672,81952
77,0.7,1,24576,26624
77,0.7,2,28672,60936
77,0.7,3,24576,75600
77,0.7,4,28672,61936
77,0.7,5,28672,60856
78,0.7,1,28672,36456
78,0.7,2,28672,39632
78,0.7,3,24576,47424
78,0.7,4,28672,51296
78,0.7,5,32768,76864
79,0.7,1,24576,69512
79,0.7,2,28672,66416
79,0.7,3,28672,61880
79,0.7,4,28672,58024
79,0.7,5,24576,67424
80,0.7,1,32768,55256
80,0.7,2,28672,98840
80,0.7,3,28672,72408
80,0.7,4,28672,114872
80,0.7,5,32768,50888
81,0.7,1,32768,64416
81,0.7,2,28672,70472
81,0.7,3,28672,65496
81,0.7,4,32768,67944
81,0.7,5,28672,75200
82,0.7,1,28672,130208
82,0.7,2,28672,74912
82,0.7,3,28672,65392
82,0.7,4,28672,68392
82,0.7,5,28672,61088
83,0.7,1,28672,65976
83,0.7,2,28672,63680
83,0.7,3,28672,40232
83,0.7,4,28672,99624
83,0.7,5,28672,66776
84,0.7,1,28672,50328
84,0.7,2,32768,108480
84,0.7,3,28672,39584
84,0.7,4,24576,51240
84,0.7,5,28672,34984
85,0.7,1,28672,54768
85,0.7,2,24576,35728
85,0.7,3,32768,78768
85,0.7,4,28672,31264
85,0.7,5,24576,43256
86,0.7,1,32768,80336
86,0.7,2,24576,62880
86,0.7,3,28672,35768
86,0.7,4,28672,83088
86,0.7,5,36864,144768
87,0.7,1,28672,117352
87,0.7,2,28672,32448
87,0.7,3,28672,85152
87,0.7,4,32768,125184
87,0.7,5,28672,50256
88,0.7,1,28672,39432
88,0.7,2,32768,44568
88,0.7,3,32768,90120
88,0.7,4,28672,69416
88,0.7,5,32768,43184
89,0.7,1,28672,59264
89,0.7,2,36864,48088
89,0.7,3,28672,37312
89,0.7,4,32768,103336
89,0.7,5,28672,124792
90,0.7,1,28672,43584
90,0.7,2,32768,90240
90,0.7,3,28672,69248
90,0.7,4,28672,93456
90,0.7,5,32768,109304
91,0.7,1,32768,84160
91,0.7,2,32768,55448
91,0.7,3,28672,93336
91,0.7,4,32768,87560
91,0.7,5,28672,87304
92,0.7,1,28672,185832
92,0.7,2,28672,91192
92,0.7,3,24576,53640
92,0.7,4,28672,62352
92,0.7,5,32768,109264
93,0.7,1,28672,116200
93,0.7,2,28672,52768
93,0.7,3,32768,69256
93,0.7,4,28672,98512
93,0.7,5,32768,53256
94,0.7,1,32768,75944
94,0.7,2,32768,40744
94,0.7,3,28672,70072
94,0.7,4,32768,73392
94,0.7,5,28672,76856
95,0.7,1,32768,87544
95,0.7,2,32768,141712
95,0.7,3,32768,113304
95,0.7,4,28672,52408
95,0.7,5,28672,55104
96,0.7,1,32768,50008
96,0.7,2,28672,44496
96,0.7,3,32768,55616
96,0.7,4,36864,78120
96,0.7,5,36864,118464
97,0.7,1,32768,45968
97,0.7,2,32768,91184
97,0.7,3,32768,96520
97,0.7,4,32768,118728
97,0.7,5,36864,85392
98,0.7,1,32768,43952
98,0.7,2,32768,56312
98,0.7,3,28672,27872
98,0.7,4,32768,78080
