N,P,X,History
17,1.0,5,18064
18,1.0,1,16192
18,1.0,2,17136
18,1.0,3,13424
18,1.0,4,15080
18,1.0,5,15816
19,1.0,1,17128
19,1.0,2,19256
19,1.0,3,15680
19,1.0,4,17336
19,1.0,5,27608
20,1.0,1,20648
20,1.0,2,15680
20,1.0,3,18440
20,1.0,4,19040
20,1.0,5,16560
21,1.0,1,17344
21,1.0,2,17400
21,1.0,3,17784
21,1.0,4,20816
21,1.0,5,23328
22,1.0,1,23536
22,1.0,2,26920
22,1.0,3,21312
22,1.0,4,21992
22,1.0,5,27984
23,1.0,1,21344
23,1.0,2,29368
23,1.0,3,19208
23,1.0,4,19600
23,1.0,5,21800
24,1.0,1,21800
24,1.0,2,21000
24,1.0,3,21376
24,1.0,4,27376
24,1.0,5,18392
25,1.0,1,22456
25,1.0,2,23496
25,1.0,3,21120
25,1.0,4,21568
25,1.0,5,27408
26,1.0,1,22256
26,1.0,2,25712
26,1.0,3,19840
26,1.0,4,22664
26,1.0,5,24432
27,1.0,1,23112
27,1.0,2,28792
27,1.0,3,28432
27,1.0,4,25096
27,1.0,5,25264
28,1.0,1,20712
28,1.0,2,27760
28,1.0,3,19864
28,1.0,4,25960
28,1.0,5,19832
29,1.0,1,22264
29,1.0,2,28256
29,1.0,3,32784
29,1.0,4,30208
29,1.0,5,27424
30,1.0,1,32520
30,1.0,2,23544
30,1.0,3,25104
30,1.0,4,23072
30,1.0,5,24272
31,1.0,1,20768
31,1.0,2,30848
31,1.0,3,27560
31,1.0,4,33536
31,1.0,5,29720
32,1.0,1,27768
32,1.0,2,31400
32,1.0,3,23592
32,1.0,4,30432
32,1.0,5,28984
33,1.0,1,23888
33,1.0,2,28088
33,1.0,3,33128
33,1.0,4,29352
33,1.0,5,29400
34,1.0,1,33400
34,1.0,2,30064
34,1.0,3,28840
34,1.0,4,32856
34,1.0,5,29872
35,1.0,1,33008
35,1.0,2,32504
35,1.0,3,30424
35,1.0,4,40416
35,1.0,5,31024
36,1.0,1,30104
36,1.0,2,23088
36,1.0,3,29832
36,1.0,4,35880
36,1.0,5,36176
37,1.0,1,30320
37,1.0,2,43336
37,1.0,3,26168
37,1.0,4,27840
37,1.0,5,27280
38,1.0,1,31032
38,1.0,2,35448
38,1.0,3,34400
38,1.0,4,30560
38,1.0,5,26800
39,1.0,1,33848
39,1.0,2,35040
39,1.0,3,45576
39,1.0,4,35840
39,1.0,5,28480
40,1.0,1,43544
40,1.0,2,35856
40,1.0,3,36864
40,1.0,4,33256
40,1.0,5,31920
41,1.0,1,31912
41,1.0,2,34784
41,1.0,3,43888
41,1.0,4,32088
41,1.0,5,44208
42,1.0,1,45328
42,1.0,2,37584
42,1.0,3,33208
42,1.0,4,38360
42,1.0,5,36688
43,1.0,1,35608
43,1.0,2,43136
43,1.0,3,44104
43,1.0,4,37216
43,1.0,5,43336
44,1.0,1,33672
44,1.0,2,35024
44,1.0,3,40512
44,1.0,4,47960
44,1.0,5,47064
45,1.0,1,41208
45,1.0,2,34984
45,1.0,3,44896
45,1.0,4,49168
45,1.0,5,38288
46,1.0,1,45960
46,1.0,2,36312
46,1.0,3,40512
46,1.0,4,51040
46,1.0,5,44936
47,1.0,1,33752
47,1.0,2,42232
47,1.0,3,53368
47,1.0,4,42784
47,1.0,5,40656
48,1.0,1,40952
48,1.0,2,39344
48,1.0,3,37384
48,1.0,4,37256
48,1.0,5,43104
49,1.0,1,49672
49,1.0,2,36632
49,1.0,3,49208
49,1.0,4,48440
49,1.0,5,40352
50,1.0,1,50040
50,1.0,2,42000
50,1.0,3,46120
50,1.0,4,52928
50,1.0,5,41192
51,1.0,1,41536
51,1.0,2,38472
51,1.0,3,59704
51,1.0,4,46072
51,1.0,5,37344
52,1.0,1,46584
52,1.0,2,46448
52,1.0,3,42088
52,1.0,4,44656
52,1.0,5,42384
53,1.0,1,42552
53,1.0,2,51528
53,1.0,3,56464
53,1.0,4,44984
53,1.0,5,57040
54,1.0,1,44520
54,1.0,2,44192
54,1.0,3,50040
54,1.0,4,47488
54,1.0,5,50144
55,1.0,1,44424
55,1.0,2,60576
55,1.0,3,55168
55,1.0,4,54208
55,1.0,5,46744
56,1.0,1,43976
56,1.0,2,47824
56,1.0,3,49128
56,1.0,4,45232
56,1.0,5,47416
57,1.0,1,41704
57,1.0,2,56680
57,1.0,3,45144
57,1.0,4,55760
57,1.0,5,44160
58,1.0,1,61488
58,1.0,2,54536
58,1.0,3,61224
58,1.0,4,53120
58,1.0,5,60392
59,1.0,1,53240
59,1.0,2,50296
59,1.0,3,51232
59,1.0,4,51600
59,1.0,5,50152
60,1.0,1,57824
60,1.0,2,51816
60,1.0,3,57824
60,1.0,4,55696
60,1.0,5,63024
61,1.0,1,57048
61,1.0,2,64792
61,1.0,3,56928
61,1.0,4,48712
61,1.0,5,50792
62,1.0,1,55176
62,1.0,2,59752
62,1.0,3,54592
62,1.0,4,49248
62,1.0,5,60344
63,1.0,1,63120
63,1.0,2,62544
63,1.0,3,54352
63,1.0,4,60936
63,1.0,5,47752
64,1.0,1,53336
64,1.0,2,52112
64,1.0,3,48664
64,1.0,4,66200
64,1.0,5,68096
65,1.0,1,62872
65,1.0,2,63656
65,1.0,3,51624
65,1.0,4,62304
65,1.0,5,48920
66,1.0,1,53240
66,1.0,2,59264
66,1.0,3,54424
66,1.0,4,63960
66,1.0,5,59592
67,1.0,1,73224
67,1.0,2,59736
67,1.0,3,57928
67,1.0,4,58728
67,1.0,5,61696
68,1.0,1,58624
68,1.0,2,57208
68,1.0,3,60480
68,1.0,4,60208
68,1.0,5,52448
69,1.0,1,57912
69,1.0,2,70408
69,1.0,3,58720
69,1.0,4,46456
69,1.0,5,50264
70,1.0,1,64872
70,1.0,2,67776
70,1.0,3,56736
70,1.0,4,63168
70,1.0,5,60528
71,1.0,1,70856
71,1.0,2,70120
71,1.0,3,64016
71,1.0,4,73664
71,1.0,5,52880
72,1.0,1,53416
72,1.0,2,64512
72,1.0,3,63424
72,1.0,4,48488
72,1.0,5,63544
73,1.0,1,78224
73,1.0,2,54256
73,1.0,3,69464
73,1.0,4,72008
73,1.0,5,63360
74,1.0,1,65960
74,1.0,2,58168
74,1.0,3,67944
74,1.0,4,68752
74,1.0,5,66400
75,1.0,1,77280
75,1.0,2,63792
75,1.0,3,83824
75,1.0,4,63760
75,1.0,5,58360
76,1.0,1,70784
76,1.0,2,56608
76,1.0,3,72856
76,1.0,4,72016
76,1.0,5,78232
77,1.0,1,81480
77,1.0,2,64920
77,1.0,3,66224
77,1.0,4,67712
77,1.0,5,72280
78,1.0,1,67472
78,1.0,2,82928
78,1.0,3,71472
78,1.0,4,72264
78,1.0,5,61616
79,1.0,1,83832
79,1.0,2,71792
79,1.0,3,62008
79,1.0,4,57944
79,1.0,5,71784
80,1.0,1,75144
80,1.0,2,74928
80,1.0,3,82032
80,1.0,4,80152
80,1.0,5,88800
81,1.0,1,64624
81,1.0,2,69728
81,1.0,3,77744
81,1.0,4,76480
81,1.0,5,63304
82,1.0,1,72904
82,1.0,2,63872
82,1.0,3,76840
82,1.0,4,77336
82,1.0,5,76384
83,1.0,1,84688
83,1.0,2,70888
83,1.0,3,83696
83,1.0,4,82560
83,1.0,5,73384
84,1.0,1,80520
84,1.0,2,73744
84,1.0,3,89472
84,1.0,4,82360
84,1.0,5,77872
85,1.0,1,74792
85,1.0,2,80648
85,1.0,3,82528
85,1.0,4,84240
85,1.0,5,74792
86,1.0,1,79120
86,1.0,2,77384
86,1.0,3,66200
86,1.0,4,81464
86,1.0,5,79712
87,1.0,1,81344
87,1.0,2,69824
87,1.0,3,77200
87,1.0,4,91952
87,1.0,5,76896
88,1.0,1,72568
88,1.0,2,79552
88,1.0,3,84296
88,1.0,4,86928
88,1.0,5,75512
89,1.0,1,91600
89,1.0,2,75944
89,1.0,3,81728
89,1.0,4,96608
89,1.0,5,91912
90,1.0,1,78008
90,1.0,2,78624
90,1.0,3,68864
90,1.0,4,96768
90,1.0,5,76216
91,1.0,1,74488
91,1.0,2,83640
91,1.0,3,83120
91,1.0,4,96848
91,1.0,5,96824
92,1.0,1,76464
92,1.0,2,88032
92,1.0,3,72984
92,1.0,4,83064
92,1.0,5,80728
93,1.0,1,72912
93,1.0,2,90368
93,1.0,3,76232
93,1.0,4,86776
93,1.0,5,77368
94,1.0,1,84384
94,1.0,2,98096
94,1.0,3,82464
94,1.0,4,78976
94,1.0,5,98456
95,1.0,1,93056
95,1.0,2,85168
95,1.0,3,69656
95,1.0,4,84768
95,1.0,5,95088
96,1.0,1,90536
96,1.0,2,92592
96,1.0,3,97816
96,1.0,4,84464
96,1.0,5,86704
97,1.0,1,90984
97,1.0,2,83840
97,1.0,3,102288
97,1.0,4,99752
97,1.0,5,83096
98,1.0,1,89152
98,1.0,2,88080
98,1.0,3,91232
98,1.0,4,91616
98,1.0,5,95344
99,1.0,1,85008
99,1.0,2,99872
99,1.0,3,92080
99,1.0,4,96968
99,1.0,5,79904
100,1.0,1,79264
100,1.0,2,94080
100,1.0,3,81984
100,1.0,4,105168
100,1.0,5,96368
